Temperature (K),Pression (Pa),Altitude above local surface (m),Monthly mean surface H2O layer (kg/m2),Monthly mean surface CO2 ice layer (kg/m2),Water vapor column (kg/m2),Water ice column (kg/m2),Water ice mixing ratio (mol/mol),Water ice effective radius (m),GCM perennial surface water ice (0 or 1),H column (kg/m2),H2 column (kg/m2),Electron number density (m-3),Total electronic content
142.774,390.626,10.0,0.0105891,659.031,1.87821e-06,5.81255e-05,7.925e-06,5.43188e-06,0.0,2.35188e-08,0.000298241,1.63193,28587600000.0
143.658,423.506,10.0,0.00933527,605.38,2.67018e-06,9.42921e-05,1.03773e-05,5.17473e-06,0.0,2.22502e-08,0.00027364,1.87838,43143400000.0
144.749,453.807,10.0,0.0118503,585.65,4.22721e-06,0.000146281,1.29401e-05,5.28482e-06,0.0,1.99038e-08,0.000244279,1.87717,62863300000.0
145.564,455.315,10.0,0.0141304,526.996,8.9123e-06,0.000178909,1.57131e-05,6.07702e-06,0.0,1.68115e-08,0.000207143,1.29793,82848100000.0
146.145,471.323,10.0,0.0117106,432.759,2.53598e-05,0.000258146,2.16971e-05,7.17417e-06,0.0,1.36899e-08,0.000191749,1.14666,94716400000.0
147.366,457.029,10.0,0.0104173,315.333,7.59988e-05,0.000354559,3.40253e-05,7.63238e-06,0.0,1.10137e-08,0.000169448,0.98717,94040100000.0
149.821,407.279,10.0,0.0152508,127.543,0.000200846,0.000440081,4.98929e-05,7.54032e-06,0.0,8.91392e-09,0.000140827,0.816202,79497500000.0
157.853,516.171,10.0,0.0206178,21.6163,0.000586374,0.00103922,7.65779e-05,7.73523e-06,0.0,7.40207e-09,0.000174091,0.862961,62371300000.0
169.623,386.589,10.0,0.0144608,0.0,0.000868159,0.000717743,8.06662e-05,9.04451e-06,0.0,6.31554e-09,0.000123844,0.723448,46049800000.0
180.195,403.692,10.0,5.17e-05,0.0,0.00177359,0.000577085,4.74172e-05,1.06585e-05,0.0,5.60638e-09,0.00012781,0.816991,33438900000.0
187.18,388.5,10.0,2.72792e-05,0.0,0.00300942,0.000224528,9.24143e-06,1.63406e-05,0.0,5.27526e-09,0.000121809,0.805226,23138000000.0
193.189,402.65,10.0,1.64864e-05,0.0,0.00461688,8.51978e-05,2.1138e-06,1.91571e-05,0.0,5.24716e-09,0.000125408,0.778837,15692300000.0
197.841,399.787,10.0,5.60457e-06,0.0,0.00581828,5.19409e-05,2.34997e-08,0.0,0.0,5.4135e-09,0.000123914,0.665181,10708300000.0
200.918,375.525,10.0,2.05801e-06,0.0,0.00624381,4.86817e-05,4.34977e-12,0.0,0.0,5.70516e-09,0.000115975,0.510459,7580740000.0
204.138,394.657,10.0,1.00666e-06,0.0,0.00724447,2.55539e-05,2.07094e-18,0.0,0.0,6.07637e-09,0.000121512,0.447142,6069440000.0
205.892,379.977,10.0,1.69835e-07,0.0,0.00717854,0.000168968,0.0,0.0,0.0,6.49193e-09,0.000116836,0.384557,5127290000.0
206.955,353.18,10.0,1.32242e-07,0.0,0.00678068,0.000488527,0.0,0.0,0.0,6.95864e-09,0.0001084,0.329834,4739500000.0
210.032,659.443,10.0,0.0,0.0,0.015542,0.000839731,0.0,0.0,0.0,7.53403e-09,0.000203526,0.5808,5435270000.0
211.443,308.335,10.0,3.51622e-07,0.0,0.00567139,0.00125788,0.0,0.0,0.0,8.132e-09,9.46621e-05,0.264985,6284410000.0
207.752,366.794,10.0,1.68793e-06,0.0,0.00739758,0.00194016,0.0,0.0,0.0,8.6992e-09,0.000111828,0.318692,6088080000.0
206.566,414.423,10.0,4.93442e-06,0.0,0.00901701,0.00249815,0.0,0.0,0.0,8.83612e-09,0.000126288,0.366091,5457920000.0
209.262,448.611,10.0,3.60475e-06,0.0,0.0104683,0.00265821,0.0,0.0,0.0,8.38633e-09,0.000136545,0.395866,5093930000.0
214.045,485.766,10.0,5.06164e-08,0.0,0.0123421,0.00252363,0.0,0.0,0.0,7.61685e-09,0.000147509,0.415879,5070230000.0
216.137,502.416,10.0,1.15879e-10,0.0,0.0139722,0.00222979,0.0,0.0,0.0,6.87695e-09,0.000152016,0.415683,4955290000.0
216.777,518.56,10.0,0.0,0.0,0.015772,0.00163093,0.0,0.0,0.0,6.27719e-09,0.000156469,0.42409,4919600000.0
214.711,525.176,10.0,9.76198e-07,0.0,0.0166717,0.000836127,0.0,0.0,0.0,5.80694e-09,0.000158225,0.445005,5017280000.0
213.343,517.441,10.0,2.20636e-06,0.0,0.0169832,0.000291768,0.0,0.0,0.0,5.44721e-09,0.000155428,0.446323,5116300000.0
213.453,511.965,10.0,5.59648e-06,0.0,0.0182919,7.3374e-05,1.72877e-15,0.0,0.0,5.19298e-09,0.000152622,0.419361,5043290000.0
212.765,571.64,10.0,1.38692e-05,0.0,0.0228243,2.17752e-05,3.18871e-15,0.0,0.0,5.03546e-09,0.000168624,0.425286,4775490000.0
211.01,544.677,10.0,2.12144e-05,0.0,0.0224727,1.34168e-05,8.17572e-12,0.0,0.0,4.94459e-09,0.000159838,0.374098,4538000000.0
211.888,555.712,10.0,1.51218e-05,0.0,0.0232629,9.74875e-06,3.58895e-12,0.0,0.0,4.93987e-09,0.000162943,0.36735,4494160000.0
213.769,531.142,10.0,5.58074e-06,0.0,0.0216723,7.18744e-06,1.44165e-15,0.0,0.0,5.05149e-09,0.000156052,0.352718,4472390000.0
216.401,533.144,10.0,1.72301e-06,0.0,0.0217265,4.07311e-06,3.86779e-17,0.0,0.0,5.31739e-09,0.000156169,0.335006,4630510000.0
218.673,573.976,10.0,1.47052e-06,0.0,0.0252333,4.60289e-06,2.71389e-16,0.0,0.0,5.78996e-09,0.000166518,0.303338,4972730000.0
220.067,579.063,10.0,3.13951e-06,0.0,0.0267499,1.96725e-05,7.32345e-12,0.0,0.0,6.57816e-09,0.000166235,0.252915,5607660000.0
223.678,705.604,10.0,1.19126e-06,0.0,0.0398366,0.00015819,2.88239e-09,0.0,0.0,7.8672e-09,0.000198636,0.267187,6405550000.0
225.16,724.022,10.0,1.62537e-06,0.0,0.0431205,0.000593402,1.05277e-06,2.24922e-06,0.0,9.82683e-09,0.000201421,0.258625,7352040000.0
222.599,746.449,10.0,1.48982e-05,0.0,0.042877,0.00152467,6.32039e-06,2.72802e-06,0.0,1.25426e-08,0.000206029,0.265111,8671640000.0
220.847,775.745,10.0,0.000139612,0.0,0.0409634,0.00269245,1.69979e-05,7.40502e-06,0.0,1.58385e-08,0.000212602,0.271432,10127100000.0
218.972,773.285,10.0,0.000507512,0.0,0.0374849,0.00373205,2.9005e-05,1.32607e-05,0.0,1.91061e-08,0.000210842,0.265831,11139100000.0
217.632,769.828,10.0,0.00233926,0.0,0.0369698,0.00453115,4.23863e-05,1.11344e-05,0.0,2.16622e-08,0.00020903,0.260754,11446500000.0
215.605,780.855,10.0,0.00784831,0.0,0.0391766,0.00520595,5.53557e-05,1.11718e-05,0.0,2.31029e-08,0.000211185,0.263083,11180000000.0
206.921,694.922,10.0,5.46179,0.0,0.0344193,0.00550648,0.000100584,8.65135e-06,0.0,2.36459e-08,0.000187573,0.243047,10141800000.0
203.981,640.621,10.0,0.170177,0.0,0.0285403,0.00516164,0.000112857,9.3113e-06,1.0,2.34119e-08,0.000172981,0.226105,9396550000.0
202.195,579.95,10.0,0.0358143,0.0,0.0238768,0.00462843,0.000134775,2.74864e-05,1.0,2.30908e-08,0.000156691,0.205339,8788960000.0
141.112,292.869,10.0,3.23983,2628.9,1.00989e-06,2.23176e-05,6.0639e-06,5.18135e-06,0.0,2.41146e-08,0.000206629,1.10647,14094500000.0
141.537,320.211,10.0,3.21339,827.071,1.1041e-06,1.80293e-05,4.14535e-06,5.05424e-06,0.0,2.40892e-08,0.000236798,1.31314,15727200000.0
142.2,409.41,10.0,0.0134795,737.705,1.41317e-06,3.83721e-05,5.71003e-06,5.21349e-06,0.0,2.41897e-08,0.00038191,1.78315,20693900000.0
142.678,409.349,10.0,0.0104101,662.52,1.88042e-06,5.6887e-05,7.36858e-06,5.19074e-06,0.0,2.37891e-08,0.000322853,1.68756,28403200000.0
143.655,439.255,10.0,0.00894735,609.265,2.66375e-06,9.65948e-05,9.68038e-06,5.09057e-06,0.0,2.24843e-08,0.000299641,1.99189,42955200000.0
144.65,451.132,10.0,0.0113524,590.558,4.19141e-06,0.000132026,1.21714e-05,5.24036e-06,0.0,2.00935e-08,0.00024833,1.86533,63075900000.0
145.348,436.829,10.0,0.0144199,529.523,8.65961e-06,0.000153323,1.53728e-05,6.01518e-06,0.0,1.69355e-08,0.00020156,1.33134,83221600000.0
146.136,457.114,10.0,0.0176686,439.176,2.48288e-05,0.000224474,2.16478e-05,7.30107e-06,0.0,1.37654e-08,0.000188012,1.15363,95988800000.0
147.222,473.968,10.0,0.0089283,322.356,7.62111e-05,0.000351289,3.24323e-05,7.82751e-06,0.0,1.10905e-08,0.000178505,1.02959,95326300000.0
150.779,483.927,10.0,0.0114837,133.766,0.000205331,0.000636374,4.54314e-05,7.81292e-06,0.0,8.94509e-09,0.000172062,0.89215,82040400000.0
159.015,420.26,10.0,0.0160259,14.2722,0.000393863,0.000799896,6.77215e-05,8.1816e-06,0.0,7.33263e-09,0.000140005,0.661744,63077400000.0
168.246,451.584,10.0,0.0128971,0.0,0.000899643,0.0011235,7.66155e-05,9.49428e-06,0.0,6.1619e-09,0.000147193,0.804281,47077100000.0
178.583,472.342,10.0,0.000844604,0.0,0.00198121,0.00121518,6.47152e-05,1.14873e-05,0.0,5.4232e-09,0.000150933,0.884755,34584100000.0
186.093,431.631,10.0,6.27838e-05,0.0,0.00336768,0.000760122,3.86187e-05,2.46067e-05,0.0,5.10865e-09,0.00013581,0.828972,23757700000.0
192.106,396.699,10.0,5.78198e-05,0.0,0.00462648,0.000292294,1.76987e-05,4.03306e-05,0.0,5.10347e-09,0.000123568,0.726822,15964300000.0
197.035,401.96,10.0,1.83657e-05,0.0,0.00584556,2.79402e-05,1.63759e-06,1.2384e-05,0.0,5.29875e-09,0.000124691,0.638441,11096000000.0
200.701,426.619,10.0,5.29508e-06,0.0,0.00711604,9.10502e-06,7.02417e-11,0.0,0.0,5.61339e-09,0.000132296,0.564935,8166040000.0
202.934,390.035,10.0,2.15055e-06,0.0,0.00681058,5.32631e-05,7.87635e-16,0.0,0.0,5.988e-09,0.000120583,0.447401,6278370000.0
205.033,365.336,10.0,1.38851e-07,0.0,0.00653564,0.000347309,3.15972e-19,0.0,0.0,6.41212e-09,0.00011275,0.381097,5349410000.0
207.81,361.479,10.0,7.44232e-08,0.0,0.00663316,0.000808167,0.0,0.0,0.0,6.90041e-09,0.000111998,0.361795,5340740000.0
210.005,773.31,10.0,0.0,0.0,0.0172643,0.00111384,0.0,0.0,0.0,7.53995e-09,0.000239935,0.764685,5781620000.0
210.114,389.942,10.0,0.0,0.0,0.00745102,0.00155366,0.0,0.0,0.0,8.23395e-09,0.000119801,0.376479,5955600000.0
213.026,412.67,10.0,0.0,0.0,0.00824732,0.00199952,0.0,0.0,0.0,8.8822e-09,0.000126757,0.385833,6248360000.0
214.961,444.713,10.0,0.0,0.0,0.0093838,0.00224634,0.0,0.0,0.0,9.10649e-09,0.000136225,0.410962,6020700000.0
214.238,505.607,10.0,0.0,0.0,0.0116223,0.00235596,0.0,0.0,0.0,8.68993e-09,0.000154778,0.465634,5644030000.0
215.756,522.154,10.0,0.0,0.0,0.0130844,0.00225114,0.0,0.0,0.0,7.84973e-09,0.000159436,0.470264,5499290000.0
217.547,527.145,10.0,0.0,0.0,0.014636,0.00196668,0.0,0.0,0.0,7.02849e-09,0.00016022,0.463544,5346030000.0
218.343,532.274,10.0,0.0,0.0,0.0161845,0.00140729,0.0,0.0,0.0,6.37677e-09,0.000161134,0.467059,5300400000.0
217.645,537.939,10.0,1.51133e-07,0.0,0.0172064,0.000772971,0.0,0.0,0.0,5.87225e-09,0.000162139,0.472096,5340000000.0
217.322,538.322,10.0,1.33031e-07,0.0,0.0186126,0.000322232,0.0,0.0,0.0,5.47959e-09,0.000161028,0.445392,5270330000.0
219.746,632.543,10.0,2.103e-08,0.0,0.025672,9.09973e-05,0.0,0.0,0.0,5.19386e-09,0.00018673,0.456849,5144490000.0
221.532,610.058,10.0,0.0,0.0,0.0271733,2.14786e-05,6.09073e-20,0.0,0.0,5.00165e-09,0.000178027,0.376917,4833120000.0
219.133,545.898,10.0,2.76502e-09,0.0,0.0250684,1.00266e-05,3.01319e-20,0.0,0.0,4.89558e-09,0.000158478,0.297009,4355330000.0
216.238,556.699,10.0,1.78103e-06,0.0,0.0266227,6.13657e-06,0.0,0.0,0.0,4.88093e-09,0.00016085,0.286663,4266170000.0
216.276,543.894,10.0,8.41671e-07,0.0,0.0256234,4.51691e-06,1.57074e-18,0.0,0.0,4.98653e-09,0.000157336,0.282466,4368080000.0
217.983,583.887,10.0,1.90528e-07,0.0,0.0280352,2.91402e-06,1.15857e-16,0.0,0.0,5.25608e-09,0.000168603,0.301079,4610700000.0
218.274,604.947,10.0,1.74743e-06,0.0,0.0298292,6.67076e-06,6.16817e-15,0.0,0.0,5.73376e-09,0.000173809,0.283087,4986850000.0
219.208,677.727,10.0,4.42529e-06,0.0,0.0368463,3.90503e-05,5.59431e-11,0.0,0.0,6.51635e-09,0.000192414,0.277551,5676610000.0
223.106,724.004,10.0,1.36766e-06,0.0,0.0428733,0.000193435,4.93673e-08,0.0,0.0,7.76845e-09,0.000202841,0.26729,6598800000.0
223.539,742.409,10.0,2.67859e-06,0.0,0.0443994,0.000672158,1.61718e-06,2.76323e-06,0.0,9.71794e-09,0.000205992,0.263966,7661440000.0
221.495,755.86,10.0,2.03721e-05,0.0,0.0426946,0.00159875,7.82383e-06,3.10324e-06,0.0,1.24967e-08,0.000208312,0.267519,9006130000.0
219.676,786.709,10.0,0.000125726,0.0,0.0415507,0.00279336,1.79813e-05,4.10383e-06,0.0,1.5899e-08,0.000215312,0.274737,10439000000.0
217.209,775.495,10.0,0.000394983,0.0,0.0377796,0.00379873,3.13755e-05,1.53803e-05,0.0,1.92568e-08,0.000211222,0.267472,11355400000.0
216.039,771.674,10.0,0.00253677,0.0,0.0373993,0.0046349,4.39785e-05,1.42168e-05,0.0,2.18532e-08,0.000209337,0.262667,11559800000.0
214.53,778.507,10.0,0.00780745,0.0,0.0392793,0.00524395,5.89674e-05,1.08469e-05,0.0,2.32541e-08,0.000210444,0.263908,11189600000.0
206.645,699.041,10.0,9.11369,0.0,0.0340717,0.00540712,9.71928e-05,9.21687e-06,0.0,2.37489e-08,0.000188753,0.245248,10203900000.0
203.889,635.152,10.0,0.251332,0.0,0.027971,0.00510206,0.000112896,1.03066e-05,1.0,2.34482e-08,0.00017152,0.224434,9418520000.0
202.195,580.678,10.0,0.0358143,0.0,0.0239366,0.00463869,0.000134775,2.74864e-05,1.0,2.3091e-08,0.000156885,0.205598,8788960000.0
141.112,292.585,10.0,3.23983,2628.9,1.00982e-06,2.22895e-05,6.0639e-06,5.18135e-06,0.0,2.41145e-08,0.000206392,1.1054,14094500000.0
141.314,300.791,10.0,3.86965,906.712,1.09703e-06,1.52905e-05,3.74641e-06,5.11653e-06,0.0,2.41865e-08,0.000213932,1.17932,15660500000.0
142.017,402.734,10.0,0.0131918,742.734,1.40151e-06,3.58204e-05,5.35505e-06,5.26488e-06,0.0,2.43966e-08,0.000372994,1.7516,20453900000.0
142.619,388.084,10.0,0.0109661,676.947,1.85959e-06,4.84077e-05,7.10737e-06,5.08536e-06,0.0,2.40803e-08,0.000301545,1.59545,28299700000.0
143.64,433.008,10.0,0.00872065,616.165,2.63715e-06,8.95026e-05,9.01758e-06,5.03107e-06,0.0,2.26754e-08,0.000295745,1.9338,42615000000.0
144.568,426.867,10.0,0.010962,603.64,4.10452e-06,0.000112513,1.14417e-05,5.27297e-06,0.0,2.01626e-08,0.000233802,1.77796,62909900000.0
145.307,451.031,10.0,0.0120476,533.426,8.50047e-06,0.000149102,1.47129e-05,5.9624e-06,0.0,1.69261e-08,0.000211664,1.47059,83653400000.0
146.134,464.699,10.0,0.0135116,440.298,2.4571e-05,0.000204695,2.00236e-05,7.21709e-06,0.0,1.37954e-08,0.000194149,1.23996,97192400000.0
147.235,482.414,10.0,0.00692733,333.1,7.72967e-05,0.000313596,2.68205e-05,7.82805e-06,0.0,1.11349e-08,0.000184804,1.12317,97344000000.0
150.087,614.903,10.0,0.00884835,161.166,0.000212169,0.000863178,3.32947e-05,7.90937e-06,0.0,8.94772e-09,0.000225585,1.08787,87849900000.0
157.291,522.193,10.0,0.0147999,31.8147,0.000413981,0.000966544,4.74671e-05,8.24612e-06,0.0,7.22458e-09,0.000178468,0.735081,69769900000.0
166.021,546.47,10.0,0.0180375,0.000100253,0.000882506,0.0017042,7.54323e-05,9.24654e-06,0.0,5.97701e-09,0.000182096,0.869514,50947200000.0
174.995,500.86,10.0,0.00605761,0.0,0.00168919,0.00228084,0.000108757,1.00995e-05,0.0,5.2614e-09,0.000161798,0.830137,35333700000.0
183.551,445.332,10.0,0.000104885,0.0,0.00295076,0.0020617,0.000103465,1.37206e-05,0.0,4.99283e-09,0.000141363,0.752797,23699900000.0
190.187,429.11,10.0,0.000144313,0.0,0.00503383,0.00126888,6.35177e-05,2.26538e-05,0.0,4.99552e-09,0.000134429,0.709146,16220700000.0
195.751,416.843,10.0,8.291e-05,0.0,0.00623977,0.000153475,1.00237e-05,2.37521e-05,0.0,5.17547e-09,0.000129867,0.611472,11583000000.0
199.939,478.435,10.0,1.1419e-05,0.0,0.00789365,4.5763e-06,4.82599e-09,0.0,0.0,5.47837e-09,0.000149121,0.629374,8769190000.0
202.611,469.982,10.0,3.43496e-06,0.0,0.0080707,2.12893e-05,9.95864e-15,0.0,0.0,5.85777e-09,0.000146431,0.577111,7004690000.0
204.494,459.324,10.0,5.27166e-07,0.0,0.0082168,0.000166808,8.29804e-19,0.0,0.0,6.30728e-09,0.00014306,0.536379,6187090000.0
207.359,430.496,10.0,1.6187e-07,0.0,0.00795619,0.000502699,0.0,0.0,0.0,6.8293e-09,0.000135132,0.502072,6637620000.0
210.056,412.155,10.0,0.0,0.0,0.00751012,0.000962858,0.0,0.0,0.0,7.47913e-09,0.000129481,0.484619,7010170000.0
210.002,417.752,10.0,0.0,0.0,0.00735392,0.00149307,0.0,0.0,0.0,8.25062e-09,0.000130666,0.48578,6568190000.0
212.646,421.893,10.0,0.0,0.0,0.00754382,0.0018303,0.0,0.0,0.0,8.92356e-09,0.000131686,0.472923,6624040000.0
213.964,458.442,10.0,0.0,0.0,0.00874221,0.00200306,0.0,0.0,0.0,9.19112e-09,0.000142153,0.491194,6231200000.0
213.565,505.653,10.0,0.0,0.0,0.0104387,0.0020729,0.0,0.0,0.0,8.80538e-09,0.000156416,0.522069,6043910000.0
213.803,484.299,10.0,0.0,0.0,0.0107516,0.00196862,0.0,0.0,0.0,7.95365e-09,0.000149253,0.490642,5928210000.0
215.476,515.534,10.0,0.0,0.0,0.0129831,0.00168061,0.0,0.0,0.0,7.10653e-09,0.000158072,0.514635,5864700000.0
216.951,530.952,10.0,0.0,0.0,0.0152313,0.00122901,0.0,0.0,0.0,6.43003e-09,0.000161726,0.516254,5879220000.0
218.724,568.641,10.0,0.0,0.0,0.0182355,0.000759852,0.0,0.0,0.0,5.90898e-09,0.000171712,0.518589,5859880000.0
219.086,611.377,10.0,0.0,0.0,0.02221,0.000349921,0.0,0.0,0.0,5.50986e-09,0.000182693,0.501399,5583660000.0
219.398,639.868,10.0,0.0,0.0,0.0269279,0.000106975,0.0,0.0,0.0,5.20902e-09,0.000188738,0.450201,5302060000.0
220.806,668.685,10.0,0.0,0.0,0.0315836,2.95382e-05,0.0,0.0,0.0,5.00254e-09,0.00019433,0.391285,4957200000.0
220.315,604.61,10.0,0.0,0.0,0.0299598,1.14457e-05,0.0,0.0,0.0,4.88881e-09,0.000174536,0.295072,4477580000.0
218.765,625.485,10.0,5.28608e-09,0.0,0.0333315,4.7199e-06,0.0,0.0,0.0,4.87347e-09,0.000179155,0.273545,4335380000.0
218.331,601.437,10.0,2.36323e-08,0.0,0.032162,2.06412e-06,4.06452e-18,0.0,0.0,4.97734e-09,0.000172088,0.254454,4401100000.0
219.63,615.56,10.0,1.60519e-08,0.0,0.03341,1.33998e-06,4.42724e-15,0.0,0.0,5.25216e-09,0.000175711,0.257544,4656140000.0
220.146,668.081,10.0,3.89313e-07,0.0,0.0377574,1.14411e-05,5.23477e-12,0.0,0.0,5.74522e-09,0.000189614,0.268565,5121640000.0
221.389,709.105,10.0,7.07346e-07,0.0,0.0418759,5.72313e-05,3.79497e-10,0.0,0.0,6.52454e-09,0.000199681,0.26864,5840610000.0
222.819,737.322,10.0,6.59226e-07,0.0,0.0451406,0.000247299,2.17534e-07,0.0,0.0,7.73868e-09,0.000205707,0.265971,6810840000.0
221.559,758.044,10.0,4.02219e-06,0.0,0.0455594,0.000785998,2.83943e-06,2.4432e-06,0.0,9.64038e-09,0.0002098,0.269003,7982170000.0
219.795,767.204,10.0,3.73011e-05,0.0,0.0429772,0.00170296,9.97363e-06,3.34683e-06,0.0,1.24186e-08,0.000211031,0.271162,9360120000.0
218.298,783.608,10.0,0.000184456,0.0,0.0408161,0.00285614,2.00193e-05,5.34213e-06,0.0,1.5898e-08,0.00021421,0.273506,10739400000.0
215.436,776.963,10.0,0.000324324,0.0,0.0381228,0.00391358,3.40359e-05,1.06456e-05,0.0,1.93448e-08,0.00021137,0.269066,11557400000.0
214.084,778.462,10.0,0.00278866,0.0,0.0383689,0.00479454,4.5647e-05,1.30934e-05,0.0,2.19907e-08,0.000210975,0.267068,11663200000.0
213.214,780.142,10.0,0.00829659,0.0,0.0397445,0.00538503,6.41507e-05,1.40183e-05,0.0,2.34427e-08,0.000210768,0.266682,11180800000.0
206.755,759.991,10.0,3.28755,0.0,0.0385126,0.00592993,8.63667e-05,1.25653e-05,0.0,2.38656e-08,0.000205012,0.26715,10391600000.0
203.833,632.333,10.0,0.121848,0.0,0.0275498,0.00509603,0.000113911,1.19774e-05,1.0,2.34784e-08,0.000170782,0.223702,9440120000.0
202.195,580.249,10.0,0.0358143,0.0,0.0239014,0.00463265,0.000134775,2.74864e-05,1.0,2.30909e-08,0.000156771,0.205446,8788960000.0
141.112,294.144,10.0,3.23983,2628.9,1.01021e-06,2.24447e-05,6.06389e-06,5.18135e-06,0.0,2.41151e-08,0.000207704,1.11128,14094500000.0
141.211,298.029,10.0,4.38115,1828.82,1.09777e-06,1.3988e-05,3.41645e-06,5.15341e-06,0.0,2.42736e-08,0.000205578,1.13054,15878500000.0
142.031,424.915,10.0,0.0133272,749.072,1.40238e-06,3.83485e-05,5.1323e-06,5.32111e-06,0.0,2.46095e-08,0.000399519,1.83849,20330700000.0
142.75,420.577,10.0,0.0123549,680.733,1.87105e-06,5.18062e-05,7.03741e-06,5.13949e-06,0.0,2.43585e-08,0.000332769,1.74421,28542100000.0
143.633,433.251,10.0,0.0084827,625.27,2.6183e-06,8.55411e-05,8.59672e-06,5.09457e-06,0.0,2.28598e-08,0.000295461,1.92288,42491900000.0
144.548,445.151,10.0,0.0103225,636.958,4.08363e-06,0.000112613,1.08521e-05,5.34727e-06,0.0,2.02206e-08,0.000245489,1.87366,63307700000.0
145.373,409.252,10.0,0.00971394,543.406,8.03552e-06,0.000116963,1.38991e-05,5.87025e-06,0.0,1.6899e-08,0.000189011,1.43418,85349600000.0
146.065,465.673,10.0,0.0054449,440.817,2.37089e-05,0.000179997,1.73118e-05,6.86127e-06,0.0,1.38199e-08,0.000196124,1.30139,98030500000.0
147.687,585.884,10.0,0.00506239,345.213,8.07572e-05,0.000372523,1.9767e-05,7.46718e-06,0.0,1.11681e-08,0.000234348,1.51669,100752000000.0
149.703,585.593,10.0,0.00733707,191.14,0.000210385,0.000617678,2.25421e-05,7.73409e-06,0.0,8.87888e-09,0.000218126,1.05626,92179700000.0
154.756,727.462,10.0,0.0157227,62.6286,0.00047013,0.00142244,3.42335e-05,8.10833e-06,0.0,7.06752e-09,0.000258853,1.00735,75083300000.0
164.0,777.745,10.0,0.0233231,0.00535465,0.000984724,0.00306131,6.63017e-05,8.73311e-06,0.0,5.80222e-09,0.000266775,1.14036,54542100000.0
172.141,536.267,10.0,0.0118006,0.0,0.00152707,0.00274199,0.000109073,8.82754e-06,0.0,5.1423e-09,0.000176428,0.810665,37076500000.0
180.485,525.855,10.0,9.38365e-05,0.0,0.00293314,0.00357463,0.000132696,9.74313e-06,0.0,4.92933e-09,0.000169871,0.811045,24522700000.0
187.482,558.4,10.0,0.000173495,0.0,0.00620145,0.00341623,0.000111073,1.4576e-05,0.0,4.94408e-09,0.000178275,0.866489,16641500000.0
193.209,474.883,10.0,0.000166295,0.0,0.00734038,0.000579084,3.4979e-05,2.1855e-05,0.0,5.09551e-09,0.000149195,0.700814,11950200000.0
198.034,477.759,10.0,1.97822e-05,0.0,0.00780247,8.4996e-06,3.20944e-07,0.0,0.0,5.3566e-09,0.000149527,0.666482,9127460000.0
201.334,480.044,10.0,7.88752e-06,0.0,0.0079895,1.83753e-05,1.05764e-13,0.0,0.0,5.7125e-09,0.000150282,0.64687,7615250000.0
203.705,462.087,10.0,2.33047e-06,0.0,0.0078726,0.000119587,2.56954e-16,0.0,0.0,6.16175e-09,0.000144704,0.601337,6954750000.0
206.947,495.972,10.0,4.42017e-07,0.0,0.00898974,0.000364162,0.0,0.0,0.0,6.7106e-09,0.000157009,0.632454,7677780000.0
209.631,589.35,10.0,0.0,0.0,0.0109746,0.000745975,0.0,0.0,0.0,7.39006e-09,0.000186264,0.751025,8074130000.0
210.393,434.688,10.0,0.0,0.0,0.00753405,0.0011947,0.0,0.0,0.0,8.13565e-09,0.000135663,0.555861,7362840000.0
211.563,460.696,10.0,0.0,0.0,0.00814419,0.00146248,0.0,0.0,0.0,8.80121e-09,0.000144072,0.581862,7219250000.0
210.981,470.184,10.0,0.0,0.0,0.00836532,0.00161851,0.0,0.0,0.0,9.09917e-09,0.000146917,0.575977,6545150000.0
211.632,475.336,10.0,0.0,0.0,0.00885151,0.00169173,0.0,0.0,0.0,8.76804e-09,0.000148223,0.557168,6476380000.0
213.13,531.174,10.0,0.0,0.0,0.0108782,0.0016289,0.0,0.0,0.0,7.97628e-09,0.000165261,0.604526,6553480000.0
215.08,586.443,10.0,0.0,0.0,0.0138262,0.001496,0.0,0.0,0.0,7.15071e-09,0.000181469,0.641654,6677810000.0
216.738,629.896,10.0,0.0,0.0,0.0176638,0.00124025,0.0,0.0,0.0,6.47744e-09,0.00019274,0.643456,6705740000.0
217.743,660.702,10.0,0.0,0.0,0.0213482,0.000810003,0.0,0.0,0.0,5.94688e-09,0.000199558,0.622488,6585840000.0
218.363,691.18,10.0,0.0,0.0,0.0252048,0.000376198,0.0,0.0,0.0,5.54499e-09,0.00020656,0.590555,6291490000.0
219.056,692.541,10.0,0.0,0.0,0.0289536,0.000131374,0.0,0.0,0.0,5.24744e-09,0.00020444,0.506175,5844610000.0
219.787,678.787,10.0,0.0,0.0,0.0321242,4.09815e-05,0.0,0.0,0.0,5.03548e-09,0.000197316,0.393026,5186290000.0
220.411,686.202,10.0,9.05099e-10,0.0,0.0359279,1.28537e-05,0.0,0.0,0.0,4.92006e-09,0.000196604,0.315056,4721300000.0
220.117,687.414,10.0,3.70973e-09,0.0,0.0380415,3.92608e-06,2.9309e-19,0.0,0.0,4.90643e-09,0.000195549,0.279187,4606570000.0
220.082,692.645,10.0,1.30542e-09,0.0,0.0400421,1.06009e-06,1.63513e-15,0.0,0.0,5.01713e-09,0.000196238,0.26994,4652570000.0
221.025,699.336,10.0,1.25815e-16,0.0,0.0416861,7.37333e-07,1.16962e-14,0.0,0.0,5.30259e-09,0.000197593,0.268066,4844130000.0
